user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
7188.0,54.0,Female,,15.89,1.0,1.0,7.0,0.0,0.0,1.0,23.73,64.94,1.0
7189.0,50.0,Female,Mobile,3.02,7.0,6.0,4.0,1.0,1.0,1.0,2.94,22.82,1.0
7190.0,39.0,Female,Mobile,7.48,18.0,12.0,1.0,0.0,1.0,1.0,10.03,89.89,1.0
7191.0,22.0,Male,Desktop,13.76,5.0,9.0,9.0,1.0,1.0,1.0,8.79,20.03,1.0
7192.0,56.0,Female,Mobile,14.74,7.0,13.0,2.0,0.0,1.0,0.0,8.2,23.75,1.0
7193.0,35.0,,Mobile,17.4,12.0,12.0,6.0,1.0,1.0,1.0,15.49,91.31,1.0
7194.0,55.0,Female,Desktop,21.46,17.0,3.0,9.0,1.0,1.0,0.0,13.69,68.75,1.0
7195.0,54.0,Female,Mobile,2.37,5.0,10.0,8.0,1.0,0.0,1.0,1.97,52.86,1.0
7196.0,47.0,Female,Mobile,3.34,12.0,10.0,0.0,0.0,0.0,0.0,4.06,33.02,1.0
7197.0,48.0,Female,Desktop,2.76,19.0,2.0,5.0,1.0,1.0,1.0,2.61,76.91,1.0
7198.0,27.0,Male,Mobile,13.27,13.0,7.0,8.0,0.0,1.0,0.0,10.9,58.83,1.0
7199.0,32.0,Male,Desktop,2.21,16.0,9.0,6.0,0.0,0.0,1.0,3.08,34.19,1.0
7200.0,59.0,Male,Desktop,22.64,19.0,11.0,2.0,0.0,1.0,1.0,11.53,82.6,1.0
7201.0,35.0,Female,Mobile,7.47,10.0,11.0,6.0,1.0,0.0,1.0,9.82,79.46,1.0
7202.0,40.0,Female,Tablet,28.24,12.0,4.0,1.0,0.0,1.0,1.0,31.66,94.09,1.0
7203.0,50.0,Female,Mobile,15.11,7.0,3.0,9.0,1.0,1.0,0.0,8.26,99.49,1.0
7204.0,33.0,Male,Tablet,13.94,14.0,10.0,1.0,1.0,1.0,0.0,7.45,1.15,1.0
7205.0,55.0,Female,Mobile,23.64,10.0,3.0,0.0,0.0,1.0,0.0,15.88,32.01,
7206.0,52.0,Male,Mobile,21.68,8.0,4.0,2.0,1.0,0.0,1.0,32.03,19.26,1.0
7207.0,51.0,Female,Mobile,18.61,15.0,11.0,0.0,1.0,0.0,0.0,10.9,21.36,1.0
7208.0,45.0,Female,Mobile,28.12,16.0,3.0,7.0,1.0,1.0,1.0,34.84,86.48,1.0
7209.0,19.0,Male,Desktop,13.25,8.0,2.0,7.0,0.0,0.0,0.0,11.95,97.49,1.0
7210.0,47.0,Male,Desktop,24.45,4.0,3.0,3.0,1.0,1.0,1.0,18.01,94.01,1.0
7211.0,30.0,Male,Desktop,12.02,17.0,9.0,0.0,1.0,0.0,1.0,12.92,69.65,1.0
7212.0,58.0,Male,Mobile,25.31,4.0,14.0,1.0,0.0,0.0,1.0,21.97,55.5,1.0
7213.0,33.0,Male,Mobile,8.52,11.0,12.0,1.0,1.0,1.0,1.0,6.9,63.8,1.0
7214.0,22.0,Male,Desktop,9.39,13.0,12.0,1.0,1.0,0.0,1.0,6.95,85.57,1.0
7215.0,45.0,Female,Mobile,20.66,6.0,4.0,8.0,1.0,1.0,0.0,19.79,0.7,1.0
7216.0,56.0,Male,Desktop,7.17,14.0,11.0,6.0,0.0,0.0,1.0,4.8,42.83,1.0
7217.0,37.0,Female,Desktop,7.65,7.0,,8.0,1.0,1.0,0.0,10.34,50.66,1.0
7218.0,41.0,Female,Mobile,9.85,12.0,6.0,9.0,1.0,0.0,0.0,10.75,92.35,1.0
7219.0,44.0,Female,Desktop,20.69,1.0,13.0,9.0,0.0,1.0,1.0,11.65,17.21,1.0
7220.0,47.0,Female,Desktop,26.79,10.0,13.0,1.0,1.0,0.0,1.0,25.64,74.44,1.0
7221.0,44.0,Female,Desktop,20.56,1.0,4.0,4.0,1.0,1.0,0.0,23.22,92.4,1.0
,43.0,Male,Mobile,25.01,16.0,8.0,0.0,1.0,1.0,0.0,34.05,76.4,1.0
7223.0,24.0,Male,Mobile,16.76,7.0,13.0,1.0,1.0,0.0,1.0,8.77,1.03,1.0
7224.0,59.0,Male,Mobile,3.0,6.0,5.0,3.0,0.0,0.0,0.0,2.87,65.94,1.0
7225.0,55.0,Female,Mobile,3.91,18.0,10.0,9.0,0.0,0.0,0.0,4.71,20.95,1.0
7226.0,22.0,Male,Mobile,17.08,4.0,0.0,0.0,0.0,1.0,0.0,11.89,60.51,
7227.0,40.0,Female,Desktop,10.51,16.0,8.0,7.0,1.0,1.0,1.0,7.58,57.12,1.0
7228.0,45.0,Female,Desktop,7.4,1.0,4.0,5.0,1.0,0.0,0.0,7.32,95.7,1.0
7229.0,51.0,Female,Mobile,14.52,2.0,14.0,0.0,1.0,0.0,1.0,20.1,19.03,1.0
7230.0,32.0,Female,Mobile,20.33,16.0,14.0,8.0,1.0,0.0,0.0,18.26,5.05,1.0
7231.0,49.0,Male,Tablet,12.16,9.0,8.0,0.0,0.0,1.0,0.0,11.97,61.13,1.0
7232.0,43.0,Male,Mobile,24.27,15.0,0.0,3.0,0.0,0.0,1.0,27.56,34.39,1.0
7233.0,48.0,Male,Desktop,22.42,16.0,13.0,4.0,1.0,1.0,1.0,18.18,75.02,1.0
7234.0,36.0,Male,Tablet,22.31,9.0,1.0,8.0,0.0,1.0,1.0,30.5,99.32,1.0
7235.0,26.0,Male,Desktop,29.57,7.0,,1.0,0.0,1.0,1.0,43.23,40.14,1.0
7236.0,46.0,Female,Tablet,9.56,10.0,11.0,8.0,0.0,1.0,0.0,11.0,15.18,1.0
7237.0,56.0,Male,Desktop,,7.0,4.0,0.0,0.0,1.0,0.0,22.43,55.41,1.0
7238.0,21.0,Female,Mobile,25.81,13.0,13.0,3.0,0.0,1.0,0.0,30.29,34.62,1.0
7239.0,20.0,Female,Mobile,17.81,2.0,5.0,6.0,1.0,1.0,0.0,12.36,79.47,1.0
7240.0,,Female,Mobile,23.9,12.0,4.0,3.0,1.0,1.0,0.0,29.45,53.43,1.0
7241.0,28.0,Male,Mobile,13.02,13.0,0.0,7.0,0.0,1.0,0.0,11.03,90.82,1.0
7242.0,50.0,Female,Desktop,18.12,3.0,3.0,6.0,0.0,0.0,0.0,27.06,83.82,1.0
7243.0,55.0,Female,Mobile,2.61,11.0,5.0,5.0,0.0,0.0,1.0,3.27,91.41,1.0
7244.0,28.0,Male,Desktop,29.59,8.0,3.0,4.0,0.0,1.0,0.0,32.07,29.91,1.0
7245.0,44.0,Female,Mobile,24.2,11.0,3.0,9.0,1.0,0.0,1.0,34.18,90.28,1.0
7246.0,50.0,Female,Mobile,26.2,18.0,4.0,2.0,0.0,0.0,0.0,38.52,86.64,1.0
7247.0,38.0,Female,Tablet,21.13,7.0,7.0,7.0,0.0,0.0,0.0,27.85,62.7,1.0
7248.0,56.0,Male,Mobile,6.4,12.0,,3.0,0.0,1.0,0.0,,91.04,1.0
7249.0,48.0,Female,Desktop,1.9,6.0,6.0,7.0,1.0,1.0,0.0,1.07,5.42,1.0
7250.0,,Female,,26.08,10.0,7.0,0.0,0.0,0.0,1.0,31.45,78.56,1.0
7251.0,19.0,Male,Mobile,12.49,15.0,5.0,1.0,0.0,1.0,0.0,10.44,14.55,1.0
7252.0,44.0,Male,Mobile,8.65,15.0,5.0,1.0,0.0,1.0,0.0,12.37,34.09,1.0
7253.0,53.0,Female,Mobile,17.29,19.0,14.0,5.0,0.0,,0.0,19.22,72.96,1.0
7254.0,28.0,Male,Desktop,13.21,6.0,14.0,4.0,0.0,1.0,0.0,11.5,20.97,1.0
7255.0,35.0,Male,Desktop,19.9,19.0,13.0,9.0,0.0,0.0,0.0,16.7,23.12,1.0
7256.0,18.0,Male,Mobile,15.03,15.0,1.0,9.0,1.0,0.0,0.0,15.85,21.2,1.0
7257.0,52.0,Male,Desktop,21.22,18.0,12.0,6.0,1.0,0.0,1.0,21.04,45.62,1.0
7258.0,52.0,Male,Mobile,25.75,2.0,12.0,1.0,0.0,0.0,1.0,22.94,8.1,1.0
7259.0,48.0,Male,Desktop,6.67,7.0,9.0,8.0,1.0,1.0,1.0,4.73,88.65,1.0
7260.0,45.0,Male,Desktop,10.55,5.0,4.0,1.0,0.0,1.0,1.0,13.68,72.97,1.0
7261.0,,Female,Desktop,13.67,3.0,0.0,0.0,1.0,1.0,1.0,12.76,51.35,1.0
7262.0,18.0,Male,Desktop,28.9,6.0,8.0,1.0,0.0,1.0,1.0,17.31,8.42,1.0
7263.0,42.0,Male,Mobile,11.59,6.0,6.0,2.0,0.0,1.0,1.0,6.78,12.43,1.0
7264.0,55.0,Male,Tablet,12.05,1.0,1.0,5.0,1.0,1.0,0.0,8.89,9.85,1.0
7265.0,37.0,Female,Mobile,19.95,19.0,5.0,6.0,1.0,1.0,1.0,20.99,1.47,1.0
7266.0,20.0,Male,Desktop,13.16,12.0,9.0,5.0,0.0,1.0,1.0,8.53,66.71,1.0
7267.0,19.0,Male,Mobile,28.59,5.0,8.0,0.0,0.0,1.0,1.0,20.44,51.01,1.0
7268.0,35.0,Female,,26.94,7.0,11.0,8.0,0.0,1.0,1.0,26.99,38.21,1.0
7269.0,27.0,Male,Desktop,15.89,8.0,4.0,7.0,1.0,0.0,0.0,11.41,34.75,1.0
,22.0,Female,Desktop,19.7,19.0,2.0,1.0,1.0,0.0,1.0,26.75,46.14,1.0
7271.0,26.0,Female,Mobile,2.68,6.0,10.0,0.0,1.0,1.0,1.0,2.92,47.5,1.0
7272.0,19.0,Male,Desktop,21.18,15.0,9.0,6.0,0.0,1.0,1.0,12.41,13.91,1.0
7273.0,51.0,Female,Desktop,21.51,6.0,10.0,2.0,1.0,1.0,1.0,13.76,53.15,1.0
7274.0,55.0,Male,Desktop,11.42,9.0,3.0,2.0,1.0,0.0,0.0,7.94,4.8,1.0
7275.0,48.0,Male,Mobile,7.37,4.0,2.0,9.0,0.0,1.0,0.0,8.33,93.86,1.0
7276.0,27.0,Female,Mobile,27.54,16.0,0.0,8.0,1.0,0.0,1.0,16.68,71.42,1.0
7277.0,29.0,Female,Mobile,13.37,10.0,9.0,1.0,1.0,1.0,0.0,7.26,0.95,1.0
7278.0,53.0,,Mobile,19.96,1.0,13.0,4.0,0.0,0.0,1.0,24.52,28.88,1.0
7279.0,38.0,Male,Mobile,1.97,11.0,10.0,3.0,1.0,1.0,0.0,1.93,98.27,1.0
7280.0,23.0,Female,Mobile,13.01,17.0,12.0,0.0,0.0,0.0,0.0,17.55,4.85,1.0
7281.0,20.0,Male,Mobile,24.7,18.0,14.0,5.0,1.0,1.0,0.0,31.93,14.67,1.0
7282.0,27.0,Male,Mobile,12.24,15.0,6.0,5.0,0.0,0.0,,9.47,47.71,1.0
7283.0,22.0,Male,Mobile,18.49,6.0,7.0,0.0,0.0,1.0,1.0,12.8,35.34,1.0
7284.0,43.0,Female,Tablet,7.09,16.0,1.0,6.0,0.0,1.0,0.0,7.21,98.52,1.0
7285.0,38.0,Male,Mobile,13.08,2.0,7.0,5.0,0.0,1.0,1.0,7.59,53.96,1.0
7286.0,43.0,Male,,27.9,3.0,11.0,3.0,1.0,0.0,1.0,31.61,94.12,1.0
7287.0,55.0,Male,Mobile,17.43,17.0,8.0,6.0,0.0,0.0,0.0,8.93,37.68,
7288.0,,Female,Desktop,27.16,8.0,6.0,2.0,0.0,0.0,0.0,35.39,27.21,1.0
7289.0,25.0,Female,Tablet,27.16,15.0,,9.0,0.0,0.0,0.0,37.77,28.84,1.0
7290.0,22.0,Female,Mobile,28.38,13.0,0.0,,1.0,1.0,1.0,42.46,63.66,1.0
7291.0,32.0,Male,Mobile,26.97,19.0,3.0,5.0,0.0,1.0,1.0,22.77,60.4,1.0
7292.0,33.0,Female,Tablet,1.1,1.0,6.0,9.0,0.0,1.0,0.0,1.17,55.36,1.0
7293.0,18.0,Male,Mobile,28.09,12.0,5.0,5.0,1.0,0.0,1.0,38.29,18.91,1.0
7294.0,33.0,Female,Mobile,4.99,18.0,10.0,2.0,1.0,1.0,0.0,4.8,26.34,1.0
7295.0,54.0,Male,Mobile,2.16,18.0,13.0,9.0,0.0,0.0,0.0,1.79,28.91,1.0
7296.0,20.0,Female,Mobile,2.61,3.0,7.0,4.0,1.0,0.0,0.0,1.43,86.62,1.0
7297.0,48.0,Male,Tablet,11.12,18.0,5.0,0.0,0.0,0.0,0.0,9.94,81.73,1.0
7298.0,30.0,Male,Mobile,19.0,17.0,9.0,5.0,0.0,1.0,1.0,11.0,20.5,1.0
7299.0,33.0,Female,Tablet,12.67,11.0,5.0,6.0,1.0,0.0,0.0,10.93,14.64,1.0
7300.0,,Male,Tablet,1.74,5.0,9.0,4.0,,0.0,1.0,1.47,10.21,1.0
7301.0,19.0,Female,Mobile,14.82,7.0,5.0,4.0,1.0,0.0,1.0,17.0,6.76,1.0
7302.0,44.0,Female,Mobile,13.82,18.0,6.0,5.0,0.0,,1.0,11.97,98.46,1.0
7303.0,55.0,Male,Mobile,22.95,7.0,4.0,6.0,0.0,0.0,0.0,20.29,,1.0
7304.0,43.0,Male,Mobile,9.11,18.0,11.0,3.0,1.0,1.0,1.0,7.16,1.69,1.0
7305.0,55.0,Female,Mobile,7.31,2.0,10.0,6.0,0.0,0.0,0.0,8.1,0.66,1.0
7306.0,42.0,,Desktop,8.42,6.0,8.0,4.0,1.0,0.0,1.0,7.49,68.99,1.0
7307.0,28.0,Female,Mobile,9.81,8.0,6.0,6.0,0.0,0.0,0.0,,31.13,1.0
7308.0,25.0,Male,Tablet,18.38,17.0,0.0,0.0,0.0,0.0,0.0,25.58,9.9,1.0
7309.0,25.0,,Mobile,14.67,4.0,10.0,9.0,1.0,1.0,1.0,10.81,46.4,1.0
7310.0,50.0,Male,Desktop,10.77,17.0,11.0,1.0,0.0,0.0,1.0,9.74,1.88,1.0
7311.0,24.0,Male,,11.86,16.0,11.0,1.0,1.0,,1.0,13.46,42.49,1.0
7312.0,55.0,Female,Mobile,11.76,15.0,13.0,6.0,1.0,0.0,0.0,6.07,23.76,1.0
7313.0,38.0,Female,Mobile,29.2,15.0,8.0,8.0,,0.0,0.0,21.24,26.49,1.0
,25.0,,Mobile,7.76,8.0,10.0,6.0,1.0,0.0,0.0,6.09,28.62,1.0
7315.0,38.0,Male,Mobile,24.72,,5.0,5.0,1.0,1.0,1.0,22.31,30.77,1.0
7316.0,37.0,Male,Mobile,21.54,19.0,10.0,2.0,1.0,1.0,0.0,29.93,2.0,1.0
7317.0,25.0,Male,Mobile,1.16,1.0,7.0,4.0,1.0,0.0,0.0,0.69,57.02,1.0
7318.0,48.0,Female,Mobile,29.8,13.0,8.0,9.0,1.0,1.0,0.0,16.86,54.79,1.0
7319.0,46.0,Male,Tablet,22.94,6.0,10.0,1.0,1.0,1.0,0.0,26.71,65.08,1.0
7320.0,26.0,Female,Mobile,20.79,10.0,10.0,8.0,1.0,1.0,1.0,17.97,15.99,1.0
7321.0,32.0,Female,Mobile,12.75,1.0,13.0,5.0,0.0,0.0,0.0,8.64,99.48,1.0
7322.0,47.0,Female,Mobile,17.1,12.0,1.0,8.0,1.0,1.0,1.0,,13.58,1.0
7323.0,43.0,Male,Mobile,8.34,19.0,1.0,8.0,1.0,1.0,0.0,6.2,81.16,1.0
7324.0,27.0,Male,Mobile,2.03,15.0,4.0,6.0,0.0,1.0,0.0,2.16,22.04,1.0
7325.0,46.0,Female,Tablet,25.24,5.0,13.0,4.0,1.0,1.0,0.0,22.94,43.9,1.0
7326.0,33.0,Female,Mobile,27.0,2.0,4.0,3.0,1.0,1.0,1.0,23.25,32.42,1.0
7327.0,53.0,Female,Mobile,5.71,19.0,11.0,0.0,1.0,1.0,0.0,6.97,30.77,1.0
7328.0,37.0,Female,Mobile,23.82,14.0,9.0,8.0,1.0,0.0,1.0,26.52,48.65,1.0
7329.0,54.0,Male,Mobile,22.49,9.0,9.0,5.0,0.0,0.0,0.0,22.8,23.96,1.0
7330.0,39.0,Female,Mobile,6.17,1.0,1.0,1.0,0.0,1.0,1.0,3.88,54.69,1.0
7331.0,24.0,Male,Desktop,13.23,13.0,9.0,6.0,1.0,1.0,0.0,14.36,25.07,1.0
7332.0,40.0,Male,Mobile,13.26,17.0,3.0,5.0,1.0,0.0,1.0,15.82,97.29,1.0
7333.0,58.0,Male,,23.04,2.0,8.0,3.0,1.0,1.0,1.0,30.29,23.94,1.0
7334.0,57.0,,Desktop,25.29,14.0,3.0,5.0,1.0,0.0,0.0,20.22,76.46,1.0
7335.0,46.0,Female,Mobile,3.75,6.0,0.0,5.0,0.0,1.0,0.0,2.87,46.97,1.0
7336.0,33.0,Male,Mobile,17.33,6.0,4.0,4.0,1.0,0.0,1.0,21.64,3.79,1.0
7337.0,55.0,Female,Tablet,23.09,18.0,1.0,0.0,1.0,0.0,0.0,,15.27,1.0
7338.0,45.0,Male,,23.8,19.0,13.0,,0.0,1.0,0.0,21.56,92.86,1.0
7339.0,55.0,Female,Desktop,5.29,9.0,5.0,6.0,0.0,1.0,0.0,3.49,82.03,1.0
7340.0,48.0,Female,Mobile,16.24,15.0,0.0,1.0,0.0,1.0,,15.17,14.41,1.0
7341.0,31.0,Female,Mobile,25.87,7.0,6.0,9.0,1.0,0.0,1.0,31.72,5.11,1.0
7342.0,50.0,Female,Mobile,10.24,6.0,6.0,9.0,1.0,0.0,0.0,9.73,15.27,1.0
7343.0,26.0,Female,Mobile,13.33,5.0,14.0,0.0,0.0,0.0,0.0,18.3,58.39,1.0
7344.0,44.0,Male,Mobile,24.33,19.0,3.0,7.0,1.0,0.0,1.0,12.27,63.36,1.0
7345.0,41.0,Female,Mobile,3.59,1.0,8.0,6.0,1.0,0.0,0.0,2.44,37.89,1.0
7346.0,30.0,Male,Desktop,25.93,7.0,2.0,5.0,0.0,1.0,0.0,28.9,28.09,1.0
7347.0,43.0,Female,Desktop,10.02,18.0,4.0,9.0,0.0,0.0,1.0,11.74,20.69,1.0
7348.0,46.0,Male,Mobile,1.04,8.0,4.0,4.0,1.0,0.0,0.0,0.81,43.89,1.0
7349.0,45.0,Male,Mobile,7.79,12.0,7.0,5.0,1.0,1.0,1.0,11.23,2.26,1.0
7350.0,45.0,Male,,3.6,10.0,9.0,0.0,0.0,1.0,0.0,2.99,0.87,1.0
7351.0,25.0,Female,Desktop,3.68,6.0,9.0,8.0,1.0,0.0,1.0,3.35,79.78,1.0
7352.0,40.0,Male,Mobile,21.09,16.0,3.0,0.0,1.0,0.0,1.0,31.14,53.04,1.0
7353.0,46.0,Female,Desktop,7.21,19.0,0.0,3.0,1.0,1.0,0.0,7.06,78.12,1.0
7354.0,22.0,Female,Mobile,28.11,18.0,10.0,2.0,1.0,1.0,1.0,31.28,11.39,1.0
7355.0,59.0,Male,Mobile,15.98,13.0,4.0,3.0,1.0,0.0,0.0,16.62,81.53,1.0
7356.0,24.0,Male,Mobile,14.34,7.0,0.0,0.0,0.0,0.0,1.0,,92.27,1.0
7357.0,59.0,Female,Desktop,13.59,,2.0,9.0,1.0,1.0,1.0,20.27,53.34,1.0
7358.0,53.0,Female,Tablet,21.09,16.0,5.0,3.0,1.0,1.0,0.0,11.79,10.54,1.0
7359.0,58.0,Female,Tablet,14.12,10.0,0.0,3.0,1.0,1.0,0.0,20.95,12.32,1.0
7360.0,44.0,Female,Mobile,4.73,15.0,9.0,2.0,,0.0,1.0,4.58,19.42,1.0
7361.0,19.0,Female,Tablet,26.52,14.0,13.0,7.0,1.0,0.0,0.0,18.29,18.53,1.0
7362.0,42.0,Female,Mobile,13.42,12.0,13.0,6.0,1.0,0.0,1.0,8.95,94.49,1.0
7363.0,26.0,Male,Mobile,3.15,15.0,12.0,8.0,0.0,1.0,1.0,3.64,80.03,1.0
7364.0,44.0,Female,Mobile,16.35,8.0,2.0,1.0,1.0,0.0,1.0,19.8,31.81,1.0
7365.0,18.0,Female,Mobile,19.77,7.0,6.0,9.0,,0.0,0.0,27.65,81.66,1.0
7366.0,40.0,Male,Desktop,8.99,9.0,1.0,2.0,1.0,1.0,1.0,6.62,77.21,1.0
7367.0,27.0,Male,Mobile,24.21,14.0,5.0,5.0,0.0,0.0,0.0,22.59,35.53,1.0
7368.0,59.0,,Tablet,20.42,7.0,6.0,1.0,0.0,0.0,1.0,30.04,3.0,1.0
7369.0,42.0,Female,Mobile,19.86,12.0,11.0,1.0,0.0,1.0,1.0,18.43,0.87,1.0
7370.0,20.0,Male,Mobile,13.2,14.0,11.0,9.0,1.0,1.0,0.0,12.67,32.56,1.0
7371.0,23.0,Male,Tablet,28.9,11.0,1.0,1.0,1.0,1.0,,22.79,4.54,1.0
7372.0,23.0,Female,Mobile,8.95,19.0,10.0,1.0,0.0,0.0,0.0,12.27,12.11,1.0
7373.0,19.0,Female,Desktop,17.75,6.0,10.0,4.0,0.0,0.0,1.0,15.36,25.44,1.0
7374.0,35.0,Female,Desktop,9.96,3.0,4.0,0.0,1.0,0.0,1.0,11.31,17.9,1.0
7375.0,40.0,Female,Mobile,22.6,6.0,9.0,6.0,0.0,0.0,0.0,15.43,14.48,1.0
7376.0,19.0,Male,Desktop,2.39,9.0,11.0,0.0,0.0,1.0,0.0,2.67,26.21,1.0
7377.0,29.0,Female,Mobile,2.33,2.0,9.0,0.0,1.0,0.0,0.0,3.34,73.69,1.0
7378.0,39.0,Male,Desktop,24.51,6.0,0.0,4.0,0.0,1.0,1.0,31.3,44.44,1.0
7379.0,54.0,Female,Mobile,13.59,14.0,2.0,6.0,1.0,,1.0,7.71,66.32,1.0
7380.0,37.0,Male,Mobile,10.89,19.0,13.0,2.0,1.0,1.0,1.0,12.35,92.88,1.0
7381.0,56.0,Female,Mobile,18.62,4.0,0.0,6.0,0.0,1.0,0.0,19.71,0.14,1.0
7382.0,41.0,Female,Mobile,21.36,14.0,11.0,8.0,0.0,0.0,1.0,17.91,95.12,1.0
7383.0,37.0,,Desktop,6.83,10.0,2.0,3.0,1.0,0.0,0.0,9.17,27.91,1.0
7384.0,18.0,Male,Tablet,6.38,6.0,3.0,4.0,,1.0,0.0,8.24,28.75,1.0
7385.0,18.0,Male,Desktop,28.79,11.0,11.0,7.0,0.0,1.0,0.0,33.07,62.94,1.0
7386.0,34.0,Male,Mobile,18.1,13.0,11.0,8.0,0.0,0.0,1.0,22.52,36.09,1.0
7387.0,18.0,Female,Tablet,12.31,18.0,4.0,4.0,0.0,1.0,1.0,8.53,8.05,1.0
7388.0,47.0,Male,Mobile,24.24,14.0,3.0,4.0,0.0,0.0,1.0,34.43,71.14,1.0
7389.0,58.0,Female,Mobile,16.23,11.0,3.0,1.0,0.0,0.0,0.0,18.96,18.32,1.0
7390.0,20.0,Female,Mobile,8.01,5.0,8.0,8.0,1.0,0.0,1.0,7.75,92.94,
7391.0,28.0,Female,Mobile,7.0,8.0,8.0,5.0,1.0,,1.0,4.85,98.79,1.0
7392.0,41.0,Male,Desktop,12.51,4.0,8.0,4.0,1.0,1.0,0.0,14.8,18.12,1.0
7393.0,39.0,Female,Mobile,25.94,12.0,10.0,4.0,0.0,1.0,0.0,15.48,75.37,1.0
7394.0,43.0,Male,Mobile,2.78,6.0,4.0,3.0,0.0,1.0,0.0,2.28,99.18,1.0
,30.0,Female,Desktop,7.34,8.0,10.0,0.0,1.0,1.0,1.0,7.88,95.53,1.0
7396.0,18.0,Female,Tablet,,4.0,12.0,5.0,0.0,1.0,0.0,30.83,56.49,1.0
7397.0,41.0,Female,Desktop,4.53,10.0,4.0,0.0,1.0,1.0,0.0,2.34,31.2,1.0
7398.0,27.0,Male,Mobile,19.26,11.0,1.0,9.0,1.0,0.0,1.0,9.8,1.17,1.0
7399.0,52.0,Male,Desktop,7.19,15.0,5.0,1.0,0.0,0.0,0.0,4.4,89.82,1.0
7400.0,41.0,Female,Mobile,18.57,5.0,1.0,6.0,0.0,1.0,0.0,23.55,3.56,1.0
7401.0,45.0,Male,Mobile,12.11,3.0,9.0,0.0,0.0,0.0,1.0,12.92,57.64,1.0
7402.0,53.0,Male,Tablet,3.95,15.0,12.0,7.0,0.0,0.0,0.0,4.38,18.61,1.0
7403.0,33.0,Female,Tablet,17.89,2.0,4.0,7.0,0.0,1.0,1.0,19.74,24.2,1.0
7404.0,57.0,Female,Desktop,20.81,2.0,,6.0,0.0,0.0,0.0,11.17,2.34,1.0
7405.0,33.0,Male,Mobile,20.73,,12.0,6.0,0.0,0.0,1.0,13.94,3.69,1.0
7406.0,34.0,Female,Desktop,19.47,14.0,14.0,0.0,,0.0,0.0,23.91,35.02,1.0
7407.0,32.0,Female,Tablet,15.51,9.0,11.0,,0.0,0.0,0.0,17.77,,1.0
7408.0,33.0,Male,Mobile,16.06,5.0,11.0,8.0,0.0,0.0,1.0,15.18,56.58,1.0
7409.0,32.0,Male,,19.43,12.0,4.0,4.0,1.0,0.0,1.0,10.11,53.83,
7410.0,51.0,Female,Desktop,21.02,10.0,3.0,4.0,0.0,1.0,1.0,19.27,62.03,1.0
7411.0,28.0,Male,Mobile,19.99,1.0,4.0,6.0,1.0,0.0,0.0,14.95,53.53,1.0
7412.0,18.0,Male,Tablet,18.02,19.0,6.0,9.0,1.0,1.0,,21.57,30.42,1.0
,32.0,Female,Mobile,5.52,11.0,9.0,7.0,1.0,0.0,0.0,7.31,88.0,1.0
7414.0,43.0,Female,Desktop,7.11,17.0,12.0,5.0,0.0,0.0,1.0,7.14,47.56,1.0
7415.0,21.0,Female,Desktop,8.55,3.0,,4.0,1.0,1.0,0.0,7.73,75.27,1.0
7416.0,22.0,Female,Mobile,27.67,1.0,14.0,0.0,1.0,0.0,1.0,21.39,91.2,1.0
7417.0,52.0,Male,Desktop,23.02,17.0,0.0,9.0,0.0,1.0,0.0,13.64,0.37,1.0
7418.0,30.0,Male,Mobile,,6.0,3.0,9.0,0.0,0.0,1.0,14.85,47.81,1.0
7419.0,,Female,Mobile,8.31,13.0,6.0,,0.0,1.0,1.0,9.79,60.46,1.0
7420.0,28.0,Female,Mobile,4.22,4.0,0.0,8.0,0.0,1.0,1.0,4.92,50.24,1.0
7421.0,35.0,Female,Mobile,27.06,5.0,3.0,5.0,0.0,0.0,1.0,24.7,90.24,1.0
7422.0,51.0,Female,Desktop,26.89,15.0,14.0,2.0,,,0.0,39.42,94.0,1.0
7423.0,,Male,Tablet,4.21,14.0,14.0,9.0,,1.0,1.0,6.06,13.43,1.0
7424.0,58.0,Male,Mobile,24.12,19.0,13.0,6.0,1.0,1.0,0.0,33.18,30.25,1.0
7425.0,59.0,Female,Mobile,13.95,15.0,5.0,3.0,1.0,0.0,0.0,13.05,26.39,1.0
7426.0,40.0,Female,Mobile,10.4,12.0,5.0,2.0,0.0,0.0,1.0,12.96,49.68,1.0
7427.0,24.0,Male,Desktop,22.43,18.0,0.0,6.0,1.0,0.0,1.0,32.05,38.21,1.0
7428.0,56.0,Male,Tablet,18.82,14.0,6.0,5.0,0.0,1.0,0.0,23.29,35.92,1.0
7429.0,,Male,Desktop,23.62,10.0,13.0,3.0,0.0,0.0,0.0,19.27,53.39,1.0
7430.0,29.0,Male,Desktop,3.16,8.0,4.0,9.0,0.0,1.0,0.0,1.79,49.01,1.0
7431.0,24.0,Female,Mobile,10.24,4.0,5.0,7.0,1.0,1.0,1.0,14.93,46.54,1.0
7432.0,43.0,Male,Mobile,10.26,18.0,0.0,1.0,1.0,0.0,0.0,15.31,11.32,1.0
7433.0,50.0,Male,Desktop,10.56,,6.0,5.0,0.0,1.0,0.0,12.6,53.93,1.0
7434.0,54.0,Male,Desktop,15.57,4.0,3.0,2.0,1.0,1.0,0.0,12.7,5.9,1.0
7435.0,32.0,Female,Desktop,9.21,11.0,2.0,7.0,1.0,1.0,0.0,12.57,61.63,1.0
